scenario,policy_type,model,indicator,quarter,impact
Export Diversification Strategy,trade,neg,real_exchange_rate,9,-0.5346188262852674
Export Diversification Strategy,trade,neg,real_exchange_rate,10,-0.5671876853222748
Export Diversification Strategy,trade,neg,real_exchange_rate,11,-0.6237358252775712
Export Diversification Strategy,trade,neg,real_exchange_rate,12,-0.5362975993604746
Export Diversification Strategy,trade,neg,real_exchange_rate,13,-0.5973644005412098
Export Diversification Strategy,trade,neg,real_exchange_rate,14,-0.5144260087457002
Export Diversification Strategy,trade,neg,real_exchange_rate,15,-0.5896489086486254
Export Diversification Strategy,trade,neg,real_exchange_rate,16,-0.4563035421290529
Export Diversification Strategy,trade,neg,real_exchange_rate,17,-0.4742956777861569
Export Diversification Strategy,trade,neg,real_exchange_rate,18,-0.3413913218751065
Export Diversification Strategy,trade,neg,real_exchange_rate,19,-0.17207007026203786
Export Diversification Strategy,trade,neg,real_exchange_rate,20,-0.1744666730874336
Export Diversification Strategy,trade,iam,gdp_growth,0,0.0
Export Diversification Strategy,trade,iam,gdp_growth,1,0.07376205172216806
Export Diversification Strategy,trade,iam,gdp_growth,2,0.27646775127607914
Export Diversification Strategy,trade,iam,gdp_growth,3,0.690181747907953
Export Diversification Strategy,trade,iam,gdp_growth,4,1.117169933676592
Export Diversification Strategy,trade,iam,gdp_growth,5,1.1532282238535847
Export Diversification Strategy,trade,iam,gdp_growth,6,1.4502306618930467
Export Diversification Strategy,trade,iam,gdp_growth,7,1.7195131031028477
Export Diversification Strategy,trade,iam,gdp_growth,8,1.598964057279207
Export Diversification Strategy,trade,iam,gdp_growth,9,1.4152830536886598
Export Diversification Strategy,trade,iam,gdp_growth,10,1.565570166472516
Export Diversification Strategy,trade,iam,gdp_growth,11,1.4161824726173495
Export Diversification Strategy,trade,iam,gdp_growth,12,1.415839131594817
Export Diversification Strategy,trade,iam,gdp_growth,13,1.5209313973275562
Export Diversification Strategy,trade,iam,gdp_growth,14,1.200877883668317
Export Diversification Strategy,trade,iam,gdp_growth,15,1.2288497018718147
Export Diversification Strategy,trade,iam,gdp_growth,16,1.4015003019077157
Export Diversification Strategy,trade,iam,gdp_growth,17,1.0375945786303382
Export Diversification Strategy,trade,iam,gdp_growth,18,0.9376657288903982
Export Diversification Strategy,trade,iam,gdp_growth,19,0.45915842478510027
Export Diversification Strategy,trade,iam,gdp_growth,20,0.08727290035170923
Export Diversification Strategy,trade,iam,inflation,0,0.0
Export Diversification Strategy,trade,iam,inflation,1,0.0
Export Diversification Strategy,trade,iam,inflation,2,0.0
Export Diversification Strategy,trade,iam,inflation,3,0.0
Export Diversification Strategy,trade,iam,inflation,4,0.0
Export Diversification Strategy,trade,iam,inflation,5,0.0
Export Diversification Strategy,trade,iam,inflation,6,0.0
Export Diversification Strategy,trade,iam,inflation,7,0.0
Export Diversification Strategy,trade,iam,inflation,8,0.0
Export Diversification Strategy,trade,iam,inflation,9,0.0
Export Diversification Strategy,trade,iam,inflation,10,0.0
Export Diversification Strategy,trade,iam,inflation,11,0.0
Export Diversification Strategy,trade,iam,inflation,12,0.0
Export Diversification Strategy,trade,iam,inflation,13,0.0
Export Diversification Strategy,trade,iam,inflation,14,0.0
Export Diversification Strategy,trade,iam,inflation,15,0.0
Export Diversification Strategy,trade,iam,inflation,16,0.0
Export Diversification Strategy,trade,iam,inflation,17,0.0
Export Diversification Strategy,trade,iam,inflation,18,0.0
Export Diversification Strategy,trade,iam,inflation,19,0.0
Export Diversification Strategy,trade,iam,inflation,20,0.0
Export Diversification Strategy,trade,iam,unemployment,0,0.0
Export Diversification Strategy,trade,iam,unemployment,1,0.0
Export Diversification Strategy,trade,iam,unemployment,2,0.0
Export Diversification Strategy,trade,iam,unemployment,3,0.0
Export Diversification Strategy,trade,iam,unemployment,4,0.0
Export Diversification Strategy,trade,iam,unemployment,5,0.0
Export Diversification Strategy,trade,iam,unemployment,6,0.0
Export Diversification Strategy,trade,iam,unemployment,7,0.0
Export Diversification Strategy,trade,iam,unemployment,8,0.0
Export Diversification Strategy,trade,iam,unemployment,9,0.0
Export Diversification Strategy,trade,iam,unemployment,10,0.0
Export Diversification Strategy,trade,iam,unemployment,11,0.0
Export Diversification Strategy,trade,iam,unemployment,12,0.0
Export Diversification Strategy,trade,iam,unemployment,13,0.0
Export Diversification Strategy,trade,iam,unemployment,14,0.0
Export Diversification Strategy,trade,iam,unemployment,15,0.0
Export Diversification Strategy,trade,iam,unemployment,16,0.0
Export Diversification Strategy,trade,iam,unemployment,17,0.0
Export Diversification Strategy,trade,iam,unemployment,18,0.0
Export Diversification Strategy,trade,iam,unemployment,19,0.0
Export Diversification Strategy,trade,iam,unemployment,20,0.0
Export Diversification Strategy,trade,iam,current_account,0,0.0
Export Diversification Strategy,trade,iam,current_account,1,0.0
Export Diversification Strategy,trade,iam,current_account,2,0.0
Export Diversification Strategy,trade,iam,current_account,3,0.0
Export Diversification Strategy,trade,iam,current_account,4,0.0
Export Diversification Strategy,trade,iam,current_account,5,0.0
Export Diversification Strategy,trade,iam,current_account,6,0.0
Export Diversification Strategy,trade,iam,current_account,7,0.0
Export Diversification Strategy,trade,iam,current_account,8,0.0
Export Diversification Strategy,trade,iam,current_account,9,0.0
Export Diversification Strategy,trade,iam,current_account,10,0.0
Export Diversification Strategy,trade,iam,current_account,11,0.0
Export Diversification Strategy,trade,iam,current_account,12,0.0
Export Diversification Strategy,trade,iam,current_account,13,0.0
Export Diversification Strategy,trade,iam,current_account,14,0.0
Export Diversification Strategy,trade,iam,current_account,15,0.0
Export Diversification Strategy,trade,iam,current_account,16,0.0
Export Diversification Strategy,trade,iam,current_account,17,0.0
Export Diversification Strategy,trade,iam,current_account,18,0.0
Export Diversification Strategy,trade,iam,current_account,19,0.0
Export Diversification Strategy,trade,iam,current_account,20,0.0
Export Diversification Strategy,trade,iam,government_debt,0,0.0
Export Diversification Strategy,trade,iam,government_debt,1,0.0
Export Diversification Strategy,trade,iam,government_debt,2,0.0
Export Diversification Strategy,trade,iam,government_debt,3,0.0
Export Diversification Strategy,trade,iam,government_debt,4,0.0
Export Diversification Strategy,trade,iam,government_debt,5,0.0
Export Diversification Strategy,trade,iam,government_debt,6,0.0
Export Diversification Strategy,trade,iam,government_debt,7,0.0
Export Diversification Strategy,trade,iam,government_debt,8,0.0
Export Diversification Strategy,trade,iam,government_debt,9,0.0
Export Diversification Strategy,trade,iam,government_debt,10,0.0
Export Diversification Strategy,trade,iam,government_debt,11,0.0
Export Diversification Strategy,trade,iam,government_debt,12,0.0
Export Diversification Strategy,trade,iam,government_debt,13,0.0
Export Diversification Strategy,trade,iam,government_debt,14,0.0
Export Diversification Strategy,trade,iam,government_debt,15,0.0
Export Diversification Strategy,trade,iam,government_debt,16,0.0
Export Diversification Strategy,trade,iam,government_debt,17,0.0
Export Diversification Strategy,trade,iam,government_debt,18,0.0
Export Diversification Strategy,trade,iam,government_debt,19,0.0
Export Diversification Strategy,trade,iam,government_debt,20,0.0
Export Diversification Strategy,trade,iam,trade_balance,0,0.0
Export Diversification Strategy,trade,iam,trade_balance,1,-0.26750507024752834
Export Diversification Strategy,trade,iam,trade_balance,2,0.2984980339973472
Export Diversification Strategy,trade,iam,trade_balance,3,0.6912269563764407
Export Diversification Strategy,trade,iam,trade_balance,4,0.9823695961171142
Export Diversification Strategy,trade,iam,trade_balance,5,1.4815170004951246
Export Diversification Strategy,trade,iam,trade_balance,6,1.966365611937948
Export Diversification Strategy,trade,iam,trade_balance,7,2.2464891353287904
Export Diversification Strategy,trade,iam,trade_balance,8,1.9229952066252176
Export Diversification Strategy,trade,iam,trade_balance,9,1.9386770238466027
Export Diversification Strategy,trade,iam,trade_balance,10,1.8759297219201945
Export Diversification Strategy,trade,iam,trade_balance,11,1.5273522403084812
Export Diversification Strategy,trade,iam,trade_balance,12,1.884988877540098
Export Diversification Strategy,trade,iam,trade_balance,13,1.901383509678854
Export Diversification Strategy,trade,iam,trade_balance,14,2.3555527592597194
Export Diversification Strategy,trade,iam,trade_balance,15,1.853643777656368
Export Diversification Strategy,trade,iam,trade_balance,16,1.946992447701053
Export Diversification Strategy,trade,iam,trade_balance,17,1.5054394755257092
Export Diversification Strategy,trade,iam,trade_balance,18,0.9131198508899085
Export Diversification Strategy,trade,iam,trade_balance,19,0.971993511943339
Export Diversification Strategy,trade,iam,trade_balance,20,0.5201153431778004
Export Diversification Strategy,trade,iam,real_exchange_rate,0,0.0
Export Diversification Strategy,trade,iam,real_exchange_rate,1,0.032036793855243405
Export Diversification Strategy,trade,iam,real_exchange_rate,2,-0.11783019191918695
Export Diversification Strategy,trade,iam,real_exchange_rate,3,-0.10518683040708801
Export Diversification Strategy,trade,iam,real_exchange_rate,4,-0.2997749680430874
Export Diversification Strategy,trade,iam,real_exchange_rate,5,-0.3002322877010891
Export Diversification Strategy,trade,iam,real_exchange_rate,6,-0.3162865471546959
Export Diversification Strategy,trade,iam,real_exchange_rate,7,-0.4451167211677929
Export Diversification Strategy,trade,iam,real_exchange_rate,8,-0.4279350580489123
Export Diversification Strategy,trade,iam,real_exchange_rate,9,-0.4009641197139506
Export Diversification Strategy,trade,iam,real_exchange_rate,10,-0.4253907639917061
Export Diversification Strategy,trade,iam,real_exchange_rate,11,-0.46780186895817844
Export Diversification Strategy,trade,iam,real_exchange_rate,12,-0.4022231995203559
Export Diversification Strategy,trade,iam,real_exchange_rate,13,-0.44802330040590727
Export Diversification Strategy,trade,iam,real_exchange_rate,14,-0.38581950655927516
Export Diversification Strategy,trade,iam,real_exchange_rate,15,-0.44223668148646905
Export Diversification Strategy,trade,iam,real_exchange_rate,16,-0.34222765659678966
Export Diversification Strategy,trade,iam,real_exchange_rate,17,-0.35572175833961767
Export Diversification Strategy,trade,iam,real_exchange_rate,18,-0.25604349140632987
Export Diversification Strategy,trade,iam,real_exchange_rate,19,-0.1290525526965284
Export Diversification Strategy,trade,iam,real_exchange_rate,20,-0.1308500048155752
Regional Trade Integration,trade,soe,gdp_growth,0,0.0
Regional Trade Integration,trade,soe,gdp_growth,1,0.08394469185889833
Regional Trade Integration,trade,soe,gdp_growth,2,0.539966666435403
Regional Trade Integration,trade,soe,gdp_growth,3,1.2361260296056835
Regional Trade Integration,trade,soe,gdp_growth,4,1.9473920457329563
Regional Trade Integration,trade,soe,gdp_growth,5,1.650428079671756
Regional Trade Integration,trade,soe,gdp_growth,6,1.6504308542755883
Regional Trade Integration,trade,soe,gdp_growth,7,1.956886965820749
Regional Trade Integration,trade,soe,gdp_growth,8,1.8196964692268416
Regional Trade Integration,trade,soe,gdp_growth,9,1.610658828776993
Regional Trade Integration,trade,soe,gdp_growth,10,1.781692647366028
Regional Trade Integration,trade,soe,gdp_growth,11,1.0483490765813603
Regional Trade Integration,trade,soe,gdp_growth,12,0.4846250049799598
Regional Trade Integration,trade,soe,inflation,0,0.0
Regional Trade Integration,trade,soe,inflation,1,0.0
Regional Trade Integration,trade,soe,inflation,2,0.0
Regional Trade Integration,trade,soe,inflation,3,0.0
Regional Trade Integration,trade,soe,inflation,4,0.0
Regional Trade Integration,trade,soe,inflation,5,0.0
Regional Trade Integration,trade,soe,inflation,6,0.0
Regional Trade Integration,trade,soe,inflation,7,0.0
Regional Trade Integration,trade,soe,inflation,8,0.0
Regional Trade Integration,trade,soe,inflation,9,0.0
Regional Trade Integration,trade,soe,inflation,10,0.0
Regional Trade Integration,trade,soe,inflation,11,0.0
Regional Trade Integration,trade,soe,inflation,12,0.0
Regional Trade Integration,trade,soe,unemployment,0,0.0
Regional Trade Integration,trade,soe,unemployment,1,0.0
Regional Trade Integration,trade,soe,unemployment,2,0.0
Regional Trade Integration,trade,soe,unemployment,3,0.0
Regional Trade Integration,trade,soe,unemployment,4,0.0
Regional Trade Integration,trade,soe,unemployment,5,0.0
Regional Trade Integration,trade,soe,unemployment,6,0.0
Regional Trade Integration,trade,soe,unemployment,7,0.0
Regional Trade Integration,trade,soe,unemployment,8,0.0
Regional Trade Integration,trade,soe,unemployment,9,0.0
Regional Trade Integration,trade,soe,unemployment,10,0.0
Regional Trade Integration,trade,soe,unemployment,11,0.0
Regional Trade Integration,trade,soe,unemployment,12,0.0
